2024-06-20 14:53:14,680 INFO    StreamThr :1342006 [internal.py:wandb_internal():85] W&B internal server running at pid: 1342006, started at: 2024-06-20 14:53:14.679854
2024-06-20 14:54:04,817 DEBUG   HandlerThread:1342006 [handler.py:handle_request():158] handle_request: keepalive
2024-06-20 14:54:04,967 DEBUG   HandlerThread:1342006 [handler.py:handle_request():158] handle_request: status_report
2024-06-20 14:54:09,347 DEBUG   HandlerThread:1342006 [handler.py:handle_request():158] handle_request: status_report
2024-06-20 14:54:09,899 DEBUG   HandlerThread:1342006 [handler.py:handle_request():158] handle_request: python_packages
2024-06-20 14:54:09,899 DEBUG   HandlerThread:1342006 [handler.py:handle_request():158] handle_request: stop_status
2024-06-20 14:54:09,900 DEBUG   SenderThread:1342006 [sender.py:send_request():405] send_request: python_packages
2024-06-20 14:54:09,900 DEBUG   SenderThread:1342006 [sender.py:send_request():405] send_request: stop_status
2024-06-20 14:54:09,968 DEBUG   HandlerThread:1342006 [handler.py:handle_request():158] handle_request: status_report
2024-06-20 14:54:10,201 DEBUG   SenderThread:1342006 [sender.py:send():378] send: telemetry
2024-06-20 14:54:10,786 INFO    Thread-24 :1342006 [dir_watcher.py:_on_file_created():271] file/dir created: /home/yunkwan/project/radarclip/wandb/run-20240620_145339-ttcw5uzc/files/requirements.txt
2024-06-20 14:54:10,786 INFO    Thread-24 :1342006 [dir_watcher.py:_on_file_created():271] file/dir created: /home/yunkwan/project/radarclip/wandb/run-20240620_145339-ttcw5uzc/files/output.log
2024-06-20 14:54:12,787 INFO    Thread-24 :1342006 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/yunkwan/project/radarclip/wandb/run-20240620_145339-ttcw5uzc/files/output.log
2024-06-20 14:54:14,409 DEBUG   HandlerThread:1342006 [handler.py:handle_request():158] handle_request: status_report
2024-06-20 14:54:14,787 INFO    Thread-24 :1342006 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/yunkwan/project/radarclip/wandb/run-20240620_145339-ttcw5uzc/files/output.log
2024-06-20 14:54:14,969 DEBUG   HandlerThread:1342006 [handler.py:handle_request():158] handle_request: status_report
2024-06-20 14:54:15,218 DEBUG   SystemMonitor:1342006 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-06-20 14:54:15,219 DEBUG   SenderThread:1342006 [sender.py:send():378] send: stats
2024-06-20 14:54:16,788 INFO    Thread-24 :1342006 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/yunkwan/project/radarclip/wandb/run-20240620_145339-ttcw5uzc/files/output.log
2024-06-20 14:54:18,176 DEBUG   HandlerThread:1342006 [handler.py:handle_request():158] handle_request: partial_history
2024-06-20 14:54:18,178 DEBUG   SenderThread:1342006 [sender.py:send():378] send: history
2024-06-20 14:54:18,178 DEBUG   SenderThread:1342006 [sender.py:send_request():405] send_request: summary_record
2024-06-20 14:54:18,178 INFO    SenderThread:1342006 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-06-20 14:54:18,788 INFO    Thread-24 :1342006 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/yunkwan/project/radarclip/wandb/run-20240620_145339-ttcw5uzc/files/output.log
2024-06-20 14:54:18,789 INFO    Thread-24 :1342006 [dir_watcher.py:_on_file_created():271] file/dir created: /home/yunkwan/project/radarclip/wandb/run-20240620_145339-ttcw5uzc/files/wandb-summary.json
2024-06-20 14:54:20,178 DEBUG   HandlerThread:1342006 [handler.py:handle_request():158] handle_request: status_report
2024-06-20 14:54:20,219 DEBUG   HandlerThread:1342006 [handler.py:handle_request():158] handle_request: status_report
2024-06-20 14:54:20,372 DEBUG   HandlerThread:1342006 [handler.py:handle_request():158] handle_request: partial_history
2024-06-20 14:54:20,373 DEBUG   SenderThread:1342006 [sender.py:send():378] send: history
2024-06-20 14:54:20,373 DEBUG   SenderThread:1342006 [sender.py:send_request():405] send_request: summary_record
2024-06-20 14:54:20,373 INFO    SenderThread:1342006 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-06-20 14:54:20,789 INFO    Thread-24 :1342006 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/yunkwan/project/radarclip/wandb/run-20240620_145339-ttcw5uzc/files/wandb-summary.json
2024-06-20 14:54:20,789 INFO    Thread-24 :1342006 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/yunkwan/project/radarclip/wandb/run-20240620_145339-ttcw5uzc/files/output.log
2024-06-20 14:54:22,790 INFO    Thread-24 :1342006 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/yunkwan/project/radarclip/wandb/run-20240620_145339-ttcw5uzc/files/output.log
2024-06-20 14:54:24,790 INFO    Thread-24 :1342006 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/yunkwan/project/radarclip/wandb/run-20240620_145339-ttcw5uzc/files/output.log
2024-06-20 14:54:24,900 DEBUG   HandlerThread:1342006 [handler.py:handle_request():158] handle_request: stop_status
2024-06-20 14:54:24,900 DEBUG   SenderThread:1342006 [sender.py:send_request():405] send_request: stop_status
2024-06-20 14:54:25,203 DEBUG   HandlerThread:1342006 [handler.py:handle_request():158] handle_request: status_report
2024-06-20 14:54:25,221 DEBUG   HandlerThread:1342006 [handler.py:handle_request():158] handle_request: status_report
2024-06-20 14:54:26,283 DEBUG   HandlerThread:1342006 [handler.py:handle_request():158] handle_request: partial_history
2024-06-20 14:54:26,283 DEBUG   SenderThread:1342006 [sender.py:send():378] send: history
2024-06-20 14:54:26,284 DEBUG   SenderThread:1342006 [sender.py:send_request():405] send_request: summary_record
2024-06-20 14:54:26,284 INFO    SenderThread:1342006 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-06-20 14:54:26,791 INFO    Thread-24 :1342006 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/yunkwan/project/radarclip/wandb/run-20240620_145339-ttcw5uzc/files/wandb-summary.json
2024-06-20 14:54:26,791 INFO    Thread-24 :1342006 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/yunkwan/project/radarclip/wandb/run-20240620_145339-ttcw5uzc/files/output.log
2024-06-20 14:54:27,960 DEBUG   HandlerThread:1342006 [handler.py:handle_request():158] handle_request: partial_history
2024-06-20 14:54:27,960 DEBUG   SenderThread:1342006 [sender.py:send():378] send: history
2024-06-20 14:54:27,961 DEBUG   SenderThread:1342006 [sender.py:send_request():405] send_request: summary_record
2024-06-20 14:54:27,961 INFO    SenderThread:1342006 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-06-20 14:54:28,791 INFO    Thread-24 :1342006 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/yunkwan/project/radarclip/wandb/run-20240620_145339-ttcw5uzc/files/wandb-summary.json
2024-06-20 14:54:28,792 INFO    Thread-24 :1342006 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/yunkwan/project/radarclip/wandb/run-20240620_145339-ttcw5uzc/files/output.log
2024-06-20 14:54:29,900 DEBUG   HandlerThread:1342006 [handler.py:handle_request():158] handle_request: keepalive
2024-06-20 14:54:30,221 DEBUG   HandlerThread:1342006 [handler.py:handle_request():158] handle_request: status_report
2024-06-20 14:54:30,222 DEBUG   HandlerThread:1342006 [handler.py:handle_request():158] handle_request: status_report
2024-06-20 14:54:30,792 INFO    Thread-24 :1342006 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/yunkwan/project/radarclip/wandb/run-20240620_145339-ttcw5uzc/files/output.log
2024-06-20 14:54:32,792 INFO    Thread-24 :1342006 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/yunkwan/project/radarclip/wandb/run-20240620_145339-ttcw5uzc/files/output.log
2024-06-20 14:54:33,758 DEBUG   HandlerThread:1342006 [handler.py:handle_request():158] handle_request: partial_history
2024-06-20 14:54:33,758 DEBUG   SenderThread:1342006 [sender.py:send():378] send: history
2024-06-20 14:54:33,759 DEBUG   SenderThread:1342006 [sender.py:send_request():405] send_request: summary_record
2024-06-20 14:54:33,759 INFO    SenderThread:1342006 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-06-20 14:54:33,793 INFO    Thread-24 :1342006 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/yunkwan/project/radarclip/wandb/run-20240620_145339-ttcw5uzc/files/wandb-summary.json
2024-06-20 14:54:34,793 INFO    Thread-24 :1342006 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/yunkwan/project/radarclip/wandb/run-20240620_145339-ttcw5uzc/files/output.log
2024-06-20 14:54:34,902 DEBUG   HandlerThread:1342006 [handler.py:handle_request():158] handle_request: keepalive
2024-06-20 14:54:35,222 DEBUG   HandlerThread:1342006 [handler.py:handle_request():158] handle_request: status_report
2024-06-20 14:54:35,390 DEBUG   HandlerThread:1342006 [handler.py:handle_request():158] handle_request: partial_history
2024-06-20 14:54:35,390 DEBUG   SenderThread:1342006 [sender.py:send():378] send: history
2024-06-20 14:54:35,391 DEBUG   SenderThread:1342006 [sender.py:send_request():405] send_request: summary_record
2024-06-20 14:54:35,391 DEBUG   HandlerThread:1342006 [handler.py:handle_request():158] handle_request: status_report
2024-06-20 14:54:35,391 INFO    SenderThread:1342006 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-06-20 14:54:35,794 INFO    Thread-24 :1342006 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/yunkwan/project/radarclip/wandb/run-20240620_145339-ttcw5uzc/files/wandb-summary.json
2024-06-20 14:54:36,794 INFO    Thread-24 :1342006 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/yunkwan/project/radarclip/wandb/run-20240620_145339-ttcw5uzc/files/output.log
2024-06-20 14:54:38,795 INFO    Thread-24 :1342006 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/yunkwan/project/radarclip/wandb/run-20240620_145339-ttcw5uzc/files/output.log
2024-06-20 14:54:39,861 DEBUG   SystemMonitor:1342006 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-06-20 14:54:39,862 DEBUG   SenderThread:1342006 [sender.py:send():378] send: stats
2024-06-20 14:54:39,912 DEBUG   HandlerThread:1342006 [handler.py:handle_request():158] handle_request: keepalive
2024-06-20 14:54:40,223 DEBUG   HandlerThread:1342006 [handler.py:handle_request():158] handle_request: status_report
2024-06-20 14:54:40,447 DEBUG   HandlerThread:1342006 [handler.py:handle_request():158] handle_request: status_report
2024-06-20 14:54:40,795 INFO    Thread-24 :1342006 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/yunkwan/project/radarclip/wandb/run-20240620_145339-ttcw5uzc/files/config.yaml
2024-06-20 14:54:40,796 INFO    Thread-24 :1342006 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/yunkwan/project/radarclip/wandb/run-20240620_145339-ttcw5uzc/files/output.log
2024-06-20 14:54:41,131 DEBUG   HandlerThread:1342006 [handler.py:handle_request():158] handle_request: partial_history
2024-06-20 14:54:41,131 DEBUG   SenderThread:1342006 [sender.py:send():378] send: history
2024-06-20 14:54:41,131 DEBUG   SenderThread:1342006 [sender.py:send_request():405] send_request: summary_record
2024-06-20 14:54:41,131 INFO    SenderThread:1342006 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-06-20 14:54:41,796 INFO    Thread-24 :1342006 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/yunkwan/project/radarclip/wandb/run-20240620_145339-ttcw5uzc/files/wandb-summary.json
2024-06-20 14:54:42,660 DEBUG   HandlerThread:1342006 [handler.py:handle_request():158] handle_request: partial_history
2024-06-20 14:54:42,661 DEBUG   SenderThread:1342006 [sender.py:send():378] send: history
2024-06-20 14:54:42,661 DEBUG   SenderThread:1342006 [sender.py:send_request():405] send_request: summary_record
2024-06-20 14:54:42,661 INFO    SenderThread:1342006 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-06-20 14:54:42,796 INFO    Thread-24 :1342006 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/yunkwan/project/radarclip/wandb/run-20240620_145339-ttcw5uzc/files/wandb-summary.json
2024-06-20 14:54:42,796 INFO    Thread-24 :1342006 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/yunkwan/project/radarclip/wandb/run-20240620_145339-ttcw5uzc/files/output.log
2024-06-20 14:54:44,796 INFO    Thread-24 :1342006 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/yunkwan/project/radarclip/wandb/run-20240620_145339-ttcw5uzc/files/output.log
2024-06-20 14:54:44,912 DEBUG   HandlerThread:1342006 [handler.py:handle_request():158] handle_request: keepalive
2024-06-20 14:54:45,220 DEBUG   SenderThread:1342006 [sender.py:send():378] send: stats
2024-06-20 14:54:45,719 DEBUG   HandlerThread:1342006 [handler.py:handle_request():158] handle_request: status_report
2024-06-20 14:54:46,221 DEBUG   HandlerThread:1342006 [handler.py:handle_request():158] handle_request: status_report
2024-06-20 14:54:46,797 INFO    Thread-24 :1342006 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/yunkwan/project/radarclip/wandb/run-20240620_145339-ttcw5uzc/files/output.log
2024-06-20 14:54:48,475 DEBUG   HandlerThread:1342006 [handler.py:handle_request():158] handle_request: partial_history
2024-06-20 14:54:48,475 DEBUG   SenderThread:1342006 [sender.py:send():378] send: history
2024-06-20 14:54:48,475 DEBUG   SenderThread:1342006 [sender.py:send_request():405] send_request: summary_record
2024-06-20 14:54:48,475 INFO    SenderThread:1342006 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-06-20 14:54:48,798 INFO    Thread-24 :1342006 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/yunkwan/project/radarclip/wandb/run-20240620_145339-ttcw5uzc/files/wandb-summary.json
2024-06-20 14:54:48,798 INFO    Thread-24 :1342006 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/yunkwan/project/radarclip/wandb/run-20240620_145339-ttcw5uzc/files/output.log
2024-06-20 14:54:49,923 DEBUG   HandlerThread:1342006 [handler.py:handle_request():158] handle_request: keepalive
2024-06-20 14:54:50,148 DEBUG   HandlerThread:1342006 [handler.py:handle_request():158] handle_request: partial_history
2024-06-20 14:54:50,149 DEBUG   SenderThread:1342006 [sender.py:send():378] send: history
2024-06-20 14:54:50,149 DEBUG   SenderThread:1342006 [sender.py:send_request():405] send_request: summary_record
